alpha,gen_error
0.0,0.3848642790595911
0.1435844654940499,0.3863464685630178
0.1666666665,0.38243430065185313
0.177952755727559,0.38494889337698923
0.1892388449551181,0.38216482116516787
0.2005249341826771,0.3796747693071608
0.2118110234102362,0.37788133215908853
0.2230971126377952,0.3738615613394652
0.2343832018653543,0.3705097337104113
0.2456692910929133,0.36598942325673023
0.2569553803204724,0.36271541147853115
0.2682414695480315,0.3587412942983997
0.2795275587755905,0.3550496477939876
0.2908136480031495,0.351641710260913
0.3020997372307086,0.3486670492408768
0.3133858264582677,0.3434888771737394
0.3246719156858267,0.340623158861121
0.3359580049133858,0.33242607227107396
0.3472440941409448,0.32727638797375097
0.3585301833685039,0.32341601776432427
0.369816272596063,0.3144559890412132
0.381102361823622,0.30738526326072113
0.3923884510511811,0.2987083693504203
0.4036745402787401,0.2910213203526811
0.4149606295062992,0.27786065341361693
0.4262467187338583,0.26974734472630685
0.4375328079614173,0.25911674005934193
0.4488188971889763,0.2459473791350447
0.4601049864165354,0.2332776883501817
0.4713910756440945,0.22004854083994652
0.4826771648716535,0.20742781010821051
0.4939632540992125,0.19314909206093392
0.5052493433267716,0.18075819422257405
0.5165354325543308,0.1694880250056933
0.5278215217818898,0.1557763367946035
0.5391076110094488,0.14290295202274955
0.5503937002370078,0.13206513781894294
0.5616797894645669,0.1215030020315142
0.5729658786921259,0.1136047522262438
0.5842519679196849,0.10494364973343458
0.5955380571472441,0.09634615176827895
0.6068241463748032,0.09093940786724657
0.6181102356023622,0.08360834196333718
0.6293963248299212,0.07798272194653376
0.6406824140574803,0.07286850000400594
0.6519685032850393,0.06962654011736431
0.6632545925125983,0.0662682193155941
0.6745406817401574,0.06292627324330263
0.6858267709677166,0.059986835922519785
0.6971128601952756,0.05771095851171988
0.7083989494228347,0.05582470568013525
0.7196850386503937,0.05389272577035778
0.793646302451566,0.04580749654314548
0.7999999992,0.04383937561718644
0.8062992117921259,0.04194788787817749
0.8125984243842519,0.041083690697165165
0.818897636976378,0.04016853861147592
0.8251968495685039,0.039228719790563395
0.8314960621606299,0.038314336173885674
0.8377952747527558,0.037319801669427485
0.8440944873448819,0.03681911180774605
0.8503936999370079,0.03607989090516687
0.8566929125291338,0.035943313253895125
0.8629921251212598,0.034599164174423325
0.8692913377133858,0.03410766349722264
0.8755905503055118,0.03306268756291574
0.8818897628976378,0.03184679901142302
0.8881889754897637,0.03185336375920491
0.8944881880818898,0.030986464550389732
0.9007874006740156,0.030462233382475366
0.9070866132661416,0.030118156390988856
0.9133858258582676,0.02935069269802947
0.9196850384503936,0.028995274037417015
0.9259842510425196,0.0278664530173685
0.9322834636346456,0.027432712815560725
0.9385826762267716,0.027096797420880777
0.9448818888188976,0.026427723573770413
0.9511811014110236,0.0258755660202657
0.9574803140031496,0.02493412615795757
0.9637795265952755,0.024401633570289932
0.9700787391874016,0.024146249025972035
0.9763779517795276,0.02397377400153132
0.9826771643716536,0.023594127076914766
0.9889763769637796,0.022736880569422885
0.9952755895559054,0.0218608680992718
1.0015748021480315,0.021482550702670633
1.0078740147401577,0.020993351094831608
1.0141732273322834,0.02061781861893363
1.0204724399244094,0.01973300765592993
1.0267716525165351,0.0196776272032194
1.0330708651086613,0.0194956953599228
1.0393700777007877,0.018868434400076434
1.0456692902929134,0.01841733750132689
1.0519685028850394,0.017960764229943357
1.0582677154771654,0.01727436128708001
1.064566928069291,0.017214829186932335
1.0708661406614173,0.016645971986560027
1.0771653532535432,0.01627455270086569
1.0834645658456692,0.015926036665402793
1.0897637784377951,0.015580218883281425
1.096062991029921,0.015664604543036826
1.102362203622047,0.014968640530618343
1.1086614162141732,0.014769316232661851
1.1149606288062992,0.014831546639727569
1.1212598413984252,0.014231232041007019
1.1275590539905511,0.014007609846299451
1.133858266582677,0.013474268591687337
1.140157479174803,0.013413662519334955
1.1464566917669292,0.013000559636865716
1.1527559043590552,0.01308905330259237
1.1590551169511811,0.012843105258923222
1.165354329543307,0.012424868855429556
1.171653542135433,0.012337133035566897
1.177952754727559,0.01222998443887196
1.184251967319685,0.011716313126416241
1.190551179911811,0.011478662172526152
1.1968503925039369,0.011063883822783015
1.2031496050960628,0.011009237292717033
1.2094488176881888,0.010757819376411494
1.215748030280315,0.010820722701132155
1.222047242872441,0.010608340837326721
1.2283464554645669,0.010350253618071154
1.2346456680566928,0.010206528763887468
1.2409448806488188,0.010016346275571106
1.2472440932409448,0.00986904185592166
1.253543305833071,0.00966590432498164
1.259842518425197,0.00941666404589844
1.2661417310173229,0.009138227271236497
1.2724409436094488,0.008911412230788947
1.2787401562015748,0.008844115178497572
1.2850393687937007,0.008789876419721237
1.2913385813858267,0.008735161616088345
1.2976377939779526,0.008358006881117805
1.3039370065700786,0.008091216829122434
1.3102362191622046,0.008037434557931274
1.3165354317543303,0.007964486548147666
1.3228346443464565,0.007959940102634323
1.3291338569385829,0.007615517065033611
1.3354330695307086,0.007346806561299421
1.3417322821228346,0.0074659573575674865
1.3480314947149603,0.007168200497618207
1.3543307073070867,0.007201934172174994
1.360629919899213,0.007115502216468951
1.3669291324913386,0.007039840911032775
1.3732283450834646,0.006842904313715696
1.3795275576755903,0.006716504930305773
1.3858267702677165,0.006557841358609728
1.3921259828598425,0.00661281768388228
1.3984251954519684,0.006478694926853293
1.4047244080440944,0.0062655837830790165
1.4110236206362203,0.006108218275582547
1.4173228332283463,0.0063031793072840766
1.4236220458204722,0.00600840127613485
1.4299212584125982,0.005925952735316633
1.4362204710047244,0.005846555517598149
1.4425196835968503,0.006050566646100528
1.4488188961889763,0.006012648540047404
1.4551181087811025,0.00584688136645824
1.4614173213732284,0.005829778445296798
1.4677165339653544,0.005607409528931275
1.4740157465574804,0.005763990032605699
1.4803149591496063,0.0056465751403667495
1.4866141717417325,0.005787158203083681
1.4929133843338582,0.005628864776738961
1.4992125969259842,0.0055557325040577555
1.50551180951811,0.005757072430553992
1.511811022110236,0.0055791406368544925
1.518110234702362,0.0058018244735492195
1.524409447294488,0.005716611758124935
1.530708659886614,0.0057821945828767166
1.53700787247874,0.005735708529846648
1.543307085070866,0.005864305497815915
1.549606297662992,0.005797376948175742
1.555905510255118,0.0059376833705826575
1.562204722847244,0.005954442530511147
1.5685039354393702,0.006068636947441226
1.574803148031496,0.005951000689589527
1.581102360623622,0.006156322967966045
1.587401573215748,0.0062396566882948375
1.593700785807874,0.006271013487722017
1.5999999984,0.006620733119631179